,Match ID,Player,Hero,Time,Rating,FWin%,PTK,K/10,D/10,U/10,TTCU,KPU,UE,UOOF,FK,FD,Impact,Elim/10,dmg/10,heal/10,ObjTime/10,ObjKills/10
0,2404,Fleta,Widowmaker,00:22:53,1476,61.54%,39.78%,16.17,4.37,4.81,83,0,18.46,9.09%,58%,0%,1565,N/A,N/A,N/A,N/A,N/A
1,2404,Wekeed,Junkrat,00:17:40,1229,68.18%,32.56%,15.85,6.79,3.96,105,0,31.82,0%,27%,5%,1479,N/A,N/A,N/A,N/A,N/A
2,2404,Surefour,Tracer,00:05:40,1218,62.5%,27.78%,8.82,5.29,7.06,48,0,4.17,0%,13%,13%,1800,N/A,N/A,N/A,N/A,N/A
3,2404,ryujehong,Zenyatta,00:31:30,1177,62.16%,12.06%,5.4,5.71,3.49,99,0,-6.61,10%,3%,14%,824,N/A,N/A,N/A,N/A,N/A
4,2404,zunba,D.Va,00:44:42,1128,58.93%,20.4%,9.17,5.37,0,0,0,0,0%,5%,0%,859,N/A,N/A,N/A,N/A,N/A
5,2404,Fleta,Reaper,00:06:34,1118,66.67%,35.71%,15.23,7.61,4.57,91,0,0,0%,50%,17%,1118,N/A,N/A,N/A,N/A,N/A
6,2404,BigG00se,Lucio,00:16:04,1104,35%,10.34%,3.73,5.6,3.11,114,0,15,0%,5%,0%,1020,N/A,N/A,N/A,N/A,N/A
7,2404,tobi,Mercy,00:43:37,1056,59.62%,0.53%,0.23,4.13,3.9,120,0,16.86,5.88%,0%,4%,1464,N/A,N/A,N/A,N/A,N/A
8,2404,KuKi,Winston,00:43:33,1039,58.18%,13.85%,6.2,6.2,3.9,104,0,4.32,5.88%,0%,5%,1095,N/A,N/A,N/A,N/A,N/A
9,2404,Surefour,Pharah,00:05:04,1036,28.57%,26.32%,9.87,5.92,1.97,80,0,0,0%,0%,14%,1232,N/A,N/A,N/A,N/A,N/A
10,2404,zunba,Roadhog,00:08:46,1022,33.33%,12%,3.42,4.56,3.42,84,0,0,0%,0%,0%,1486,N/A,N/A,N/A,N/A,N/A
11,2404,Bunny,Tracer,00:24:01,996,53.57%,19.79%,7.91,5.41,7.08,69,0,33.93,15.38%,11%,4%,1068,N/A,N/A,N/A,N/A,N/A
12,2404,Shaz,Zenyatta,00:37:52,975,43.75%,11.68%,4.23,7.39,3.7,102,0,1.7,0%,10%,10%,813,N/A,N/A,N/A,N/A,N/A
13,2404,Surefour,Soldier: 76,00:13:42,971,26.67%,30.77%,8.76,6.57,4.38,80,0,13.33,0%,7%,13%,460,N/A,N/A,N/A,N/A,N/A
14,2404,Bischu,D.Va,00:53:28,947,38.46%,21.93%,7.67,5.8,0,0,0,0,0%,15%,0%,915,N/A,N/A,N/A,N/A,N/A
15,2404,Fleta,Genji,00:06:28,925,25%,36.84%,10.82,10.82,4.64,103,0,41.67,0%,13%,25%,897,N/A,N/A,N/A,N/A,N/A
16,2404,Hydration,Genji,00:27:11,920,50%,23.36%,9.2,6.99,4.05,109,0,10,9.09%,3%,6%,1073,N/A,N/A,N/A,N/A,N/A
17,2404,Fleta,Pharah,00:08:05,918,63.64%,21.05%,9.9,3.71,4.95,90,0,36.36,0%,18%,18%,286,N/A,N/A,N/A,N/A,N/A
18,2404,Shaz,Moira,00:05:00,910,20%,0%,0,8,6,65,0,-20,33.33%,0%,20%,1043,N/A,N/A,N/A,N/A,N/A
19,2404,Hydration,Roadhog,00:08:00,862,25%,22.22%,5,7.5,3.75,96,0,-25,0%,13%,13%,1078,N/A,N/A,N/A,N/A,N/A
20,2404,Asher,Tracer,00:27:59,858,42.86%,18.42%,7.5,6.43,5,85,0,2.6,0%,9%,14%,1230,N/A,N/A,N/A,N/A,N/A
21,2404,ryujehong,Mercy,00:05:04,851,57.14%,4.35%,1.97,7.89,3.95,115,0,0,0%,0%,0%,1222,N/A,N/A,N/A,N/A,N/A
22,2404,iRemiix,Winston,00:48:36,811,40%,17.05%,6.17,7.2,3.5,114,0,2.86,12.5%,7%,8%,556,N/A,N/A,N/A,N/A,N/A
23,2404,KuKi,Orisa,00:09:45,810,40%,14.81%,4.1,8.21,1.03,194,0,60,0%,0%,10%,835,N/A,N/A,N/A,N/A,N/A
24,2404,tobi,Lucio,00:09:38,807,38.46%,8.57%,3.11,8.3,3.11,117,0,-38.46,33.33%,0%,23%,710,N/A,N/A,N/A,N/A,N/A
25,2404,Hydration,Doomfist,00:07:20,760,33.33%,20%,8.18,13.64,2.73,121,0,16.67,0%,11%,22%,1035,N/A,N/A,N/A,N/A,N/A
26,2404,BigG00se,Mercy,00:37:06,684,40%,1.55%,0.54,6.74,2.96,115,0,30,9.09%,0%,9%,823,N/A,N/A,N/A,N/A,N/A
27,2404,Wekeed,Tracer,00:06:48,646,25%,21.05%,5.88,11.76,5.88,63,0,0,0%,0%,25%,361,N/A,N/A,N/A,N/A,N/A
28,2404,ryujehong,Ana,00:04:16,NED,80%,8%,4.69,2.34,4.69,66,0,20,0%,0%,0%,603,N/A,N/A,N/A,N/A,N/A
29,2404,ryujehong,Doomfist,00:00:36,NED,100%,0%,0,16.67,0,0,0,0,0%,0%,100%,837,N/A,N/A,N/A,N/A,N/A
30,2404,ryujehong,Hanzo,00:00:05,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,994,N/A,N/A,N/A,N/A,N/A
31,2404,ryujehong,Lucio,00:03:05,NED,40%,0%,0,3.24,3.24,140,0,-40,0%,0%,20%,265,N/A,N/A,N/A,N/A,N/A
32,2404,ryujehong,Mei,00:04:02,NED,25%,0%,0,9.92,2.48,98,0,-25,0%,0%,0%,990,N/A,N/A,N/A,N/A,N/A
33,2404,ryujehong,Moira,00:03:45,NED,16.67%,0%,0,10.67,2.67,98,0,0,100%,0%,33%,791,N/A,N/A,N/A,N/A,N/A
34,2404,ryujehong,Soldier: 76,00:00:52,NED,0%,9.09%,11.54,11.54,0,0,0,0,0%,0%,0%,1095,N/A,N/A,N/A,N/A,N/A
35,2404,ryujehong,Zarya,00:00:13,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,994,N/A,N/A,N/A,N/A,N/A
36,2404,tobi,Soldier: 76,00:00:13,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,991,N/A,N/A,N/A,N/A,N/A
37,2404,KuKi,Zarya,00:00:10,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,995,N/A,N/A,N/A,N/A,N/A
38,2404,Surefour,Genji,00:00:16,NED,0%,0%,0,37.5,0,0,0,0,0%,0%,100%,971,N/A,N/A,N/A,N/A,N/A
39,2404,Surefour,Mccree,00:00:30,NED,0%,50%,40,20,0,0,0,0,0%,0%,0%,758,N/A,N/A,N/A,N/A,N/A
40,2404,Surefour,Mei,00:00:24,NED,0%,0%,0,25,0,0,0,0,0%,0%,0%,1029,N/A,N/A,N/A,N/A,N/A
41,2404,Surefour,Widowmaker,00:04:05,NED,20%,30%,7.35,7.35,4.9,95,0,-20,0%,0%,40%,791,N/A,N/A,N/A,N/A,N/A
42,2404,Surefour,Zarya,00:04:57,NED,20%,27.27%,6.06,8.08,2.02,147,0,-20,0%,0%,20%,964,N/A,N/A,N/A,N/A,N/A
43,2404,iRemiix,Reinhardt,00:04:52,NED,20%,18.18%,4.11,8.22,4.11,75,0,-20,0%,0%,20%,762,N/A,N/A,N/A,N/A,N/A
44,2404,Shaz,Ana,00:04:55,NED,25%,5%,2.03,8.14,4.07,85,0,25,0%,0%,25%,1296,N/A,N/A,N/A,N/A,N/A
45,2404,Shaz,Hanzo,00:00:11,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,991,N/A,N/A,N/A,N/A,N/A
46,2404,Shaz,Mei,00:00:26,NED,0%,0%,0,23.08,0,0,0,0,0%,0%,0%,1028,N/A,N/A,N/A,N/A,N/A
47,2404,Shaz,Mercy,00:04:52,NED,28.57%,5.26%,2.05,10.27,4.11,105,0,-28.57,50%,0%,29%,1434,N/A,N/A,N/A,N/A,N/A
48,2404,Shaz,Soldier: 76,00:00:12,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,992,N/A,N/A,N/A,N/A,N/A
49,2404,Fleta,Mccree,00:04:24,NED,71.43%,10.71%,6.82,9.09,4.55,82,0,28.57,0%,29%,14%,1453,N/A,N/A,N/A,N/A,N/A
50,2404,Fleta,Sombra,00:04:10,NED,16.67%,30%,7.2,2.4,4.8,78,0,33.33,0%,0%,0%,902,N/A,N/A,N/A,N/A,N/A
51,2404,Fleta,Tracer,00:00:54,NED,100%,10%,11.11,11.11,11.11,35,0,0,0%,0%,0%,1189,N/A,N/A,N/A,N/A,N/A
52,2404,Hydration,Junkrat,00:01:48,NED,0%,66.67%,11.11,5.56,5.56,82,0,0,0%,0%,0%,787,N/A,N/A,N/A,N/A,N/A
53,2404,BigG00se,Tracer,00:00:18,NED,0%,0%,0,33.33,0,0,0,0,0%,0%,0%,972,N/A,N/A,N/A,N/A,N/A
54,2404,Wekeed,Genji,00:04:11,NED,50%,18.75%,7.17,7.17,4.78,84,0,0,0%,17%,0%,1353,N/A,N/A,N/A,N/A,N/A
55,2404,Wekeed,Soldier: 76,00:00:48,NED,100%,33.33%,37.5,0,0,0,0,0,0%,0%,0%,1137,N/A,N/A,N/A,N/A,N/A
56,2403,JJoNak,Zenyatta,00:47:21,1276,50.91%,12.5%,4.86,4.44,4.01,87,0,13.8,10.53%,7%,11%,762,N/A,N/A,N/A,N/A,N/A
57,2403,Saebyeolbe,Tracer,00:32:17,1174,52.63%,28.15%,11.77,4.65,5.27,100,0,31.98,0%,11%,8%,1265,N/A,N/A,N/A,N/A,N/A
58,2403,Libero,Soldier: 76,00:07:17,1058,71.43%,27.59%,10.98,5.49,4.12,89,0,28.57,0%,14%,29%,635,N/A,N/A,N/A,N/A,N/A
59,2403,clockwork,Tracer,00:16:37,1055,30%,31.25%,9.03,6.62,5.42,61,0,-15.71,0%,10%,5%,1293,N/A,N/A,N/A,N/A,N/A
60,2403,Bani,Mercy,00:47:55,1041,49.12%,0.65%,0.21,5.01,3.97,103,0,0.88,0%,0%,4%,1403,N/A,N/A,N/A,N/A,N/A
61,2403,MekO,Roadhog,00:06:50,1039,28.57%,25%,7.32,7.32,2.93,77,0,-28.57,0%,14%,0%,1438,N/A,N/A,N/A,N/A,N/A
62,2403,Mano,Winston,00:21:30,1037,38.46%,18.42%,6.51,6.51,3.26,114,0,11.54,14.29%,0%,8%,1328,N/A,N/A,N/A,N/A,N/A
63,2403,Libero,Genji,00:16:21,1036,47.37%,20.9%,8.56,5.5,3.67,92,0,19.3,0%,11%,5%,935,N/A,N/A,N/A,N/A,N/A
64,2403,ArK,Mercy,00:47:23,1035,49.12%,0.56%,0.21,4.22,3.8,103,0,29.45,5.88%,0%,7%,653,N/A,N/A,N/A,N/A,N/A
65,2403,Saebyeolbe,Mccree,00:07:26,1002,60%,26.92%,9.42,4.04,2.69,82,0,40,50%,0%,10%,714,N/A,N/A,N/A,N/A,N/A
66,2403,LiNkzr,Widowmaker,00:14:52,1001,47.06%,37.78%,11.43,6.73,3.36,99,0,-27.06,0%,24%,12%,944,N/A,N/A,N/A,N/A,N/A
67,2403,Muma,Winston,00:32:40,991,48.72%,14.56%,4.59,4.9,3.37,120,0,-8.72,9.09%,8%,0%,1334,N/A,N/A,N/A,N/A,N/A
68,2403,Muma,Orisa,00:09:16,978,66.67%,11.11%,4.32,4.32,2.16,159,0,33.33,0%,0%,0%,923,N/A,N/A,N/A,N/A,N/A
69,2403,LiNkzr,Mccree,00:08:24,958,55.56%,26.32%,11.9,9.52,3.57,71,0,-5.56,0%,33%,11%,979,N/A,N/A,N/A,N/A,N/A
70,2403,Mano,Orisa,00:06:36,955,28.57%,10%,3.03,4.55,3.03,132,0,-28.57,0%,0%,0%,797,N/A,N/A,N/A,N/A,N/A
71,2403,coolmatt,D.Va,00:47:59,949,49.12%,20.13%,6.46,5.84,0,0,0,0,0%,9%,4%,1539,N/A,N/A,N/A,N/A,N/A
72,2403,Rawkus,Zenyatta,00:36:51,903,50%,8.55%,2.71,7.06,3.8,99,0,0,0%,5%,9%,984,N/A,N/A,N/A,N/A,N/A
73,2403,MekO,D.Va,00:41:09,901,52%,14.63%,5.83,4.37,0,0,0,0,0%,10%,0%,656,N/A,N/A,N/A,N/A,N/A
74,2403,LiNkzr,Roadhog,00:05:20,887,75%,7.69%,1.88,3.75,3.75,138,0,-25,0%,13%,0%,1061,N/A,N/A,N/A,N/A,N/A
75,2403,JAKE,Soldier: 76,00:07:20,872,25%,22.73%,6.82,10.91,4.09,96,0,8.33,0%,38%,13%,1315,N/A,N/A,N/A,N/A,N/A
76,2403,Saebyeolbe,Widowmaker,00:08:17,867,22.22%,34.78%,9.66,9.66,4.83,99,0,77.78,50%,11%,22%,920,N/A,N/A,N/A,N/A,N/A
77,2403,JAKE,Pharah,00:07:23,836,40%,22.73%,6.77,6.77,2.71,110,0,10,0%,10%,20%,950,N/A,N/A,N/A,N/A,N/A
78,2403,janus,Winston,00:19:14,830,66.67%,10.98%,4.68,6.76,3.12,127,0,0,0%,0%,13%,893,N/A,N/A,N/A,N/A,N/A
79,2403,LiNkzr,Tracer,00:05:01,781,60%,14.29%,3.99,9.97,3.99,69,0,0,100%,20%,0%,981,N/A,N/A,N/A,N/A,N/A
80,2403,JAKE,Junkrat,00:22:07,728,61.54%,28%,9.5,8.59,5.43,85,0,-17.09,8.33%,31%,15%,887,N/A,N/A,N/A,N/A,N/A
81,2403,Muma,Roadhog,00:06:04,626,16.67%,13.33%,3.3,9.89,4.95,91,0,16.67,0%,0%,0%,396,N/A,N/A,N/A,N/A,N/A
82,2403,Libero,Junkrat,00:12:11,611,28.57%,27.27%,7.39,9.03,4.1,107,0,-3.57,20%,7%,36%,694,N/A,N/A,N/A,N/A,N/A
83,2403,MekO,Zenyatta,00:00:01,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1000,N/A,N/A,N/A,N/A,N/A
84,2403,coolmatt,Sombra,00:00:01,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1001,N/A,N/A,N/A,N/A,N/A
85,2403,clockwork,Soldier: 76,00:02:37,NED,50%,33.33%,11.46,7.64,3.82,101,0,-50,0%,0%,25%,797,N/A,N/A,N/A,N/A,N/A
86,2403,Rawkus,Ana,00:03:54,NED,33.33%,0%,0,7.69,2.56,107,0,-33.33,0%,0%,17%,971,N/A,N/A,N/A,N/A,N/A
87,2403,Rawkus,Bastion,00:03:42,NED,66.67%,26.67%,10.81,10.81,2.7,151,0,33.33,0%,0%,67%,544,N/A,N/A,N/A,N/A,N/A
88,2403,Rawkus,Roadhog,00:01:51,NED,66.67%,16.67%,5.41,5.41,5.41,92,0,-66.67,0%,0%,0%,1142,N/A,N/A,N/A,N/A,N/A
89,2403,Rawkus,Soldier: 76,00:01:42,NED,0%,0%,0,11.76,0,0,0,0,0%,0%,0%,1154,N/A,N/A,N/A,N/A,N/A
90,2403,LiNkzr,Reaper,00:03:24,NED,50%,30.77%,11.76,5.88,2.94,109,0,0,0%,0%,0%,1044,N/A,N/A,N/A,N/A,N/A
91,2403,JAKE,Hanzo,00:02:49,NED,66.67%,33.33%,10.65,3.55,3.55,77,0,33.33,0%,33%,0%,984,N/A,N/A,N/A,N/A,N/A
92,2403,JAKE,Tracer,00:00:06,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,990,N/A,N/A,N/A,N/A,N/A
93,2403,Pine,Mccree,00:04:38,NED,60%,50%,21.58,6.47,4.32,74,0,40,0%,0%,20%,1254,N/A,N/A,N/A,N/A,N/A
94,2403,Pine,Widowmaker,00:03:37,NED,60%,29.41%,13.82,11.06,5.53,84,0,40,50%,20%,60%,1072,N/A,N/A,N/A,N/A,N/A
95,2403,Libero,Hanzo,00:00:40,NED,0%,0%,0,15,0,0,0,0,0%,0%,50%,921,N/A,N/A,N/A,N/A,N/A
96,2403,Libero,Pharah,00:02:56,NED,80%,33.33%,17.05,3.41,3.41,98,0,-80,0%,60%,0%,1287,N/A,N/A,N/A,N/A,N/A
97,2403,Libero,Tracer,00:00:20,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,981,N/A,N/A,N/A,N/A,N/A
98,2403,Mano,Mei,00:00:40,NED,0%,33.33%,30,15,0,0,0,0,0%,0%,0%,686,N/A,N/A,N/A,N/A,N/A
99,2403,Bani,Lucio,00:00:05,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1002,N/A,N/A,N/A,N/A,N/A
100,2403,ArK,Lucio,00:00:37,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,1006,N/A,N/A,N/A,N/A,N/A
101,2403,JJoNak,Bastion,00:00:39,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,987,N/A,N/A,N/A,N/A,N/A
102,2404,Fleta,Widowmaker,00:22:53,1476,61.54%,39.78%,16.17,4.37,4.81,83,0,18.46,9.09%,58%,0%,1565,N/A,N/A,N/A,N/A,N/A
103,2404,Wekeed,Junkrat,00:17:40,1229,68.18%,32.56%,15.85,6.79,3.96,105,0,31.82,0%,27%,5%,1479,N/A,N/A,N/A,N/A,N/A
104,2404,Surefour,Tracer,00:05:40,1218,62.5%,27.78%,8.82,5.29,7.06,48,0,4.17,0%,13%,13%,1800,N/A,N/A,N/A,N/A,N/A
105,2404,ryujehong,Zenyatta,00:31:30,1177,62.16%,12.06%,5.4,5.71,3.49,99,0,-6.61,10%,3%,14%,824,N/A,N/A,N/A,N/A,N/A
106,2404,zunba,D.Va,00:44:42,1128,58.93%,20.4%,9.17,5.37,0,0,0,0,0%,5%,0%,859,N/A,N/A,N/A,N/A,N/A
107,2404,Fleta,Reaper,00:06:34,1118,66.67%,35.71%,15.23,7.61,4.57,91,0,0,0%,50%,17%,1118,N/A,N/A,N/A,N/A,N/A
108,2404,BigG00se,Lucio,00:16:04,1104,35%,10.34%,3.73,5.6,3.11,114,0,15,0%,5%,0%,1020,N/A,N/A,N/A,N/A,N/A
109,2404,tobi,Mercy,00:43:37,1056,59.62%,0.53%,0.23,4.13,3.9,120,0,16.86,5.88%,0%,4%,1464,N/A,N/A,N/A,N/A,N/A
110,2404,KuKi,Winston,00:43:33,1039,58.18%,13.85%,6.2,6.2,3.9,104,0,4.32,5.88%,0%,5%,1095,N/A,N/A,N/A,N/A,N/A
111,2404,Surefour,Pharah,00:05:04,1036,28.57%,26.32%,9.87,5.92,1.97,80,0,0,0%,0%,14%,1232,N/A,N/A,N/A,N/A,N/A
112,2404,zunba,Roadhog,00:08:46,1022,33.33%,12%,3.42,4.56,3.42,84,0,0,0%,0%,0%,1486,N/A,N/A,N/A,N/A,N/A
113,2404,Bunny,Tracer,00:24:01,996,53.57%,19.79%,7.91,5.41,7.08,69,0,33.93,15.38%,11%,4%,1068,N/A,N/A,N/A,N/A,N/A
114,2404,Shaz,Zenyatta,00:37:52,975,43.75%,11.68%,4.23,7.39,3.7,102,0,1.7,0%,10%,10%,813,N/A,N/A,N/A,N/A,N/A
115,2404,Surefour,Soldier: 76,00:13:42,971,26.67%,30.77%,8.76,6.57,4.38,80,0,13.33,0%,7%,13%,460,N/A,N/A,N/A,N/A,N/A
116,2404,Bischu,D.Va,00:53:28,947,38.46%,21.93%,7.67,5.8,0,0,0,0,0%,15%,0%,915,N/A,N/A,N/A,N/A,N/A
117,2404,Fleta,Genji,00:06:28,925,25%,36.84%,10.82,10.82,4.64,103,0,41.67,0%,13%,25%,897,N/A,N/A,N/A,N/A,N/A
118,2404,Hydration,Genji,00:27:11,920,50%,23.36%,9.2,6.99,4.05,109,0,10,9.09%,3%,6%,1073,N/A,N/A,N/A,N/A,N/A
119,2404,Fleta,Pharah,00:08:05,918,63.64%,21.05%,9.9,3.71,4.95,90,0,36.36,0%,18%,18%,286,N/A,N/A,N/A,N/A,N/A
120,2404,Shaz,Moira,00:05:00,910,20%,0%,0,8,6,65,0,-20,33.33%,0%,20%,1043,N/A,N/A,N/A,N/A,N/A
121,2404,Hydration,Roadhog,00:08:00,862,25%,22.22%,5,7.5,3.75,96,0,-25,0%,13%,13%,1078,N/A,N/A,N/A,N/A,N/A
122,2404,Asher,Tracer,00:27:59,858,42.86%,18.42%,7.5,6.43,5,85,0,2.6,0%,9%,14%,1230,N/A,N/A,N/A,N/A,N/A
123,2404,ryujehong,Mercy,00:05:04,851,57.14%,4.35%,1.97,7.89,3.95,115,0,0,0%,0%,0%,1222,N/A,N/A,N/A,N/A,N/A
124,2404,iRemiix,Winston,00:48:36,811,40%,17.05%,6.17,7.2,3.5,114,0,2.86,12.5%,7%,8%,556,N/A,N/A,N/A,N/A,N/A
125,2404,KuKi,Orisa,00:09:45,810,40%,14.81%,4.1,8.21,1.03,194,0,60,0%,0%,10%,835,N/A,N/A,N/A,N/A,N/A
126,2404,tobi,Lucio,00:09:38,807,38.46%,8.57%,3.11,8.3,3.11,117,0,-38.46,33.33%,0%,23%,710,N/A,N/A,N/A,N/A,N/A
127,2404,Hydration,Doomfist,00:07:20,760,33.33%,20%,8.18,13.64,2.73,121,0,16.67,0%,11%,22%,1035,N/A,N/A,N/A,N/A,N/A
128,2404,BigG00se,Mercy,00:37:06,684,40%,1.55%,0.54,6.74,2.96,115,0,30,9.09%,0%,9%,823,N/A,N/A,N/A,N/A,N/A
129,2404,Wekeed,Tracer,00:06:48,646,25%,21.05%,5.88,11.76,5.88,63,0,0,0%,0%,25%,361,N/A,N/A,N/A,N/A,N/A
130,2404,ryujehong,Ana,00:04:16,NED,80%,8%,4.69,2.34,4.69,66,0,20,0%,0%,0%,603,N/A,N/A,N/A,N/A,N/A
131,2404,ryujehong,Doomfist,00:00:36,NED,100%,0%,0,16.67,0,0,0,0,0%,0%,100%,837,N/A,N/A,N/A,N/A,N/A
132,2404,ryujehong,Hanzo,00:00:05,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,994,N/A,N/A,N/A,N/A,N/A
133,2404,ryujehong,Lucio,00:03:05,NED,40%,0%,0,3.24,3.24,140,0,-40,0%,0%,20%,265,N/A,N/A,N/A,N/A,N/A
134,2404,ryujehong,Mei,00:04:02,NED,25%,0%,0,9.92,2.48,98,0,-25,0%,0%,0%,990,N/A,N/A,N/A,N/A,N/A
135,2404,ryujehong,Moira,00:03:45,NED,16.67%,0%,0,10.67,2.67,98,0,0,100%,0%,33%,791,N/A,N/A,N/A,N/A,N/A
136,2404,ryujehong,Soldier: 76,00:00:52,NED,0%,9.09%,11.54,11.54,0,0,0,0,0%,0%,0%,1095,N/A,N/A,N/A,N/A,N/A
137,2404,ryujehong,Zarya,00:00:13,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,994,N/A,N/A,N/A,N/A,N/A
138,2404,tobi,Soldier: 76,00:00:13,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,991,N/A,N/A,N/A,N/A,N/A
139,2404,KuKi,Zarya,00:00:10,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,995,N/A,N/A,N/A,N/A,N/A
140,2404,Surefour,Genji,00:00:16,NED,0%,0%,0,37.5,0,0,0,0,0%,0%,100%,971,N/A,N/A,N/A,N/A,N/A
141,2404,Surefour,Mccree,00:00:30,NED,0%,50%,40,20,0,0,0,0,0%,0%,0%,758,N/A,N/A,N/A,N/A,N/A
142,2404,Surefour,Mei,00:00:24,NED,0%,0%,0,25,0,0,0,0,0%,0%,0%,1029,N/A,N/A,N/A,N/A,N/A
143,2404,Surefour,Widowmaker,00:04:05,NED,20%,30%,7.35,7.35,4.9,95,0,-20,0%,0%,40%,791,N/A,N/A,N/A,N/A,N/A
144,2404,Surefour,Zarya,00:04:57,NED,20%,27.27%,6.06,8.08,2.02,147,0,-20,0%,0%,20%,964,N/A,N/A,N/A,N/A,N/A
145,2404,iRemiix,Reinhardt,00:04:52,NED,20%,18.18%,4.11,8.22,4.11,75,0,-20,0%,0%,20%,762,N/A,N/A,N/A,N/A,N/A
146,2404,Shaz,Ana,00:04:55,NED,25%,5%,2.03,8.14,4.07,85,0,25,0%,0%,25%,1296,N/A,N/A,N/A,N/A,N/A
147,2404,Shaz,Hanzo,00:00:11,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,991,N/A,N/A,N/A,N/A,N/A
148,2404,Shaz,Mei,00:00:26,NED,0%,0%,0,23.08,0,0,0,0,0%,0%,0%,1028,N/A,N/A,N/A,N/A,N/A
149,2404,Shaz,Mercy,00:04:52,NED,28.57%,5.26%,2.05,10.27,4.11,105,0,-28.57,50%,0%,29%,1434,N/A,N/A,N/A,N/A,N/A
150,2404,Shaz,Soldier: 76,00:00:12,NED,0%,0%,0,0,0,0,0,0,0%,0%,0%,992,N/A,N/A,N/A,N/A,N/A
151,2404,Fleta,Mccree,00:04:24,NED,71.43%,10.71%,6.82,9.09,4.55,82,0,28.57,0%,29%,14%,1453,N/A,N/A,N/A,N/A,N/A
152,2404,Fleta,Sombra,00:04:10,NED,16.67%,30%,7.2,2.4,4.8,78,0,33.33,0%,0%,0%,902,N/A,N/A,N/A,N/A,N/A
153,2404,Fleta,Tracer,00:00:54,NED,100%,10%,11.11,11.11,11.11,35,0,0,0%,0%,0%,1189,N/A,N/A,N/A,N/A,N/A
154,2404,Hydration,Junkrat,00:01:48,NED,0%,66.67%,11.11,5.56,5.56,82,0,0,0%,0%,0%,787,N/A,N/A,N/A,N/A,N/A
155,2404,BigG00se,Tracer,00:00:18,NED,0%,0%,0,33.33,0,0,0,0,0%,0%,0%,972,N/A,N/A,N/A,N/A,N/A
156,2404,Wekeed,Genji,00:04:11,NED,50%,18.75%,7.17,7.17,4.78,84,0,0,0%,17%,0%,1353,N/A,N/A,N/A,N/A,N/A
157,2404,Wekeed,Soldier: 76,00:00:48,NED,100%,33.33%,37.5,0,0,0,0,0,0%,0%,0%,1137,N/A,N/A,N/A,N/A,N/A
158,2403,JJoNak,Zenyatta,00:47:21,1276,50.91%,12.5%,4.86,4.44,4.01,87,0,13.8,10.53%,7%,11%,762,N/A,N/A,N/A,N/A,N/A
159,2403,Saebyeolbe,Tracer,00:32:17,1174,52.63%,28.15%,11.77,4.65,5.27,100,0,31.98,0%,11%,8%,1265,N/A,N/A,N/A,N/A,N/A
160,2403,Libero,Soldier: 76,00:07:17,1058,71.43%,27.59%,10.98,5.49,4.12,89,0,28.57,0%,14%,29%,635,N/A,N/A,N/A,N/A,N/A
161,2403,clockwork,Tracer,00:16:37,1055,30%,31.25%,9.03,6.62,5.42,61,0,-15.71,0%,10%,5%,1293,N/A,N/A,N/A,N/A,N/A
162,2403,Bani,Mercy,00:47:55,1041,49.12%,0.65%,0.21,5.01,3.97,103,0,0.88,0%,0%,4%,1403,N/A,N/A,N/A,N/A,N/A
163,2403,MekO,Roadhog,00:06:50,1039,28.57%,25%,7.32,7.32,2.93,77,0,-28.57,0%,14%,0%,1438,N/A,N/A,N/A,N/A,N/A
164,2403,Mano,Winston,00:21:30,1037,38.46%,18.42%,6.51,6.51,3.26,114,0,11.54,14.29%,0%,8%,1328,N/A,N/A,N/A,N/A,N/A
165,2403,Libero,Genji,00:16:21,1036,47.37%,20.9%,8.56,5.5,3.67,92,0,19.3,0%,11%,5%,935,N/A,N/A,N/A,N/A,N/A
166,2403,ArK,Mercy,00:47:23,1035,49.12%,0.56%,0.21,4.22,3.8,103,0,29.45,5.88%,0%,7%,653,N/A,N/A,N/A,N/A,N/A
167,2403,Saebyeolbe,Mccree,00:07:26,1002,60%,26.92%,9.42,4.04,2.69,82,0,40,50%,0%,10%,714,N/A,N/A,N/A,N/A,N/A
168,2403,LiNkzr,Widowmaker,00:14:52,1001,47.06%,37.78%,11.43,6.73,3.36,99,0,-27.06,0%,24%,12%,944,N/A,N/A,N/A,N/A,N/A
